Time,Extension,Load,Tensile stress,Tensile strain (Extension)
(s),(mm),(N),(MPa),(mm/mm)
"250.08000","2.08425","418.60315","37.91695","0.08206"
"250.09600","2.08437","418.45566","37.90359","0.08206"
"250.11200","2.08450","418.22046","37.88229","0.08207"
"250.12800","2.08456","417.87280","37.85080","0.08207"
"250.14400","2.08469","417.35925","37.80428","0.08207"
"250.16000","2.08481","416.94711","37.76695","0.08208"
"250.17600","2.08487","416.56088","37.73196","0.08208"
"250.19200","2.08500","416.27661","37.70621","0.08209"
"250.20800","2.08506","416.11517","37.69159","0.08209"
"250.22400","2.08519","415.74588","37.65814","0.08209"
"250.24000","2.08531","415.49493","37.63541","0.08210"
"250.25600","2.08544","415.32745","37.62024","0.08210"
"250.27200","2.08556","415.27072","37.61510","0.08211"
"250.28800","2.08569","415.23883","37.61221","0.08211"
"250.30400","2.08581","415.24783","37.61303","0.08212"
"250.32000","2.08594","415.28000","37.61594","0.08212"
"250.33600","2.08612","415.45929","37.63218","0.08213"
"250.35200","2.08631","415.73401","37.65707","0.08214"
"250.36800","2.08650","415.97253","37.67867","0.08215"
"250.38400","2.08662","416.11652","37.69172","0.08215"
"250.40000","2.08681","416.32373","37.71048","0.08216"
"250.41600","2.08700","416.43015","37.72012","0.08217"
"250.43200","2.08712","416.51373","37.72769","0.08217"
"250.44800","2.08731","416.46579","37.72335","0.08218"
"250.46400","2.08744","416.33453","37.71146","0.08218"
"250.48000","2.08756","416.18100","37.69756","0.08219"
"250.49600","2.08769","416.04977","37.68567","0.08219"
"250.51200","2.08787","415.86053","37.66853","0.08220"
"250.52800","2.08800","415.48648","37.63464","0.08220"
"250.54400","2.08812","415.06415","37.59639","0.08221"
"250.56000","2.08825","414.76126","37.56895","0.08221"
"250.57600","2.08837","414.71115","37.56441","0.08222"
"250.59200","2.08850","414.59464","37.55386","0.08222"
"250.60800","2.08862","414.41159","37.53728","0.08223"
"250.62400","2.08875","414.16791","37.51521","0.08223"
"250.64000","2.08894","414.09122","37.50826","0.08224"
"250.65600","2.08906","414.02969","37.50269","0.08225"
"250.67200","2.08925","414.01807","37.50164","0.08225"
"250.68800","2.08937","414.24850","37.52251","0.08226"
"250.70400","2.08956","414.43851","37.53972","0.08227"
"250.72000","2.08969","414.40186","37.53640","0.08227"
"250.73600","2.08981","414.15457","37.51400","0.08228"
"250.75200","2.08994","413.83481","37.48504","0.08228"
"250.76800","2.09006","413.47556","37.45250","0.08229"
"250.78400","2.09012","412.97409","37.40707","0.08229"
"250.80000","2.09025","412.65198","37.37790","0.08229"
"250.81600","2.09031","412.35999","37.35145","0.08230"
"250.83200","2.09044","412.01337","37.32005","0.08230"
"250.84800","2.09050","411.54126","37.27729","0.08230"
"250.86400","2.09062","411.12994","37.24003","0.08231"
"250.88000","2.09069","410.88095","37.21748","0.08231"
"250.89600","2.09081","410.54486","37.18703","0.08232"
"250.91200","2.09087","410.25024","37.16035","0.08232"
"250.92800","2.09100","410.14966","37.15124","0.08232"
"250.94400","2.09112","410.06586","37.14365","0.08233"
"250.96000","2.09125","409.93375","37.13168","0.08233"
"250.97600","2.09137","409.90915","37.12945","0.08234"
"250.99200","2.09150","409.96005","37.13406","0.08234"
"251.00800","2.09169","410.20074","37.15586","0.08235"
"251.02400","2.09181","410.49026","37.18209","0.08235"
"251.04000","2.09200","410.72821","37.20364","0.08236"
"251.05600","2.09219","411.10776","37.23802","0.08237"
"251.07200","2.09244","411.55945","37.27893","0.08238"
"251.08800","2.09262","411.87567","37.30758","0.08239"
"251.10400","2.09281","412.24319","37.34087","0.08239"
"251.12000","2.09306","412.56781","37.37027","0.08240"
"251.13600","2.09325","412.98935","37.40845","0.08241"
"251.15200","2.09337","412.97427","37.40709","0.08242"
"251.16800","2.09350","412.73627","37.38553","0.08242"
"251.18400","2.09362","412.21072","37.33793","0.08243"
"251.20000","2.09375","411.44778","37.26882","0.08243"
"251.21600","2.09381","410.78403","37.20870","0.08243"
"251.23200","2.09394","410.03964","37.14127","0.08244"
"251.24800","2.09400","409.36526","37.08019","0.08244"
"251.26400","2.09412","408.95053","37.04262","0.08245"
"251.28000","2.09425","408.62323","37.01297","0.08245"
"251.29600","2.09431","408.40347","36.99307","0.08245"
"251.31200","2.09444","408.13101","36.96839","0.08246"
"251.32800","2.09456","407.93991","36.95108","0.08246"
"251.34400","2.09469","407.71213","36.93045","0.08247"
"251.36000","2.09481","407.58029","36.91851","0.08247"
"251.37600","2.09500","407.66241","36.92595","0.08248"
"251.39200","2.09512","407.80099","36.93850","0.08249"
"251.40800","2.09525","407.91165","36.94852","0.08249"
"251.42400","2.09544","408.02960","36.95920","0.08250"
"251.44000","2.09556","408.04456","36.96056","0.08250"
"251.45600","2.09575","408.23593","36.97789","0.08251"
"251.47200","2.09587","408.37576","36.99056","0.08251"
"251.48800","2.09600","408.45959","36.99815","0.08252"
"251.50400","2.09612","408.35272","36.98847","0.08252"
"251.52000","2.09625","408.12967","36.96827","0.08253"
"251.53600","2.09637","407.76563","36.93529","0.08253"
"251.55200","2.09644","407.31625","36.89459","0.08254"
"251.56800","2.09656","406.87830","36.85492","0.08254"
"251.58400","2.09662","406.39749","36.81137","0.08254"
"251.60000","2.09675","405.98572","36.77407","0.08255"
"251.61600","2.09687","405.76514","36.75409","0.08255"
"251.63200","2.09694","405.67276","36.74572","0.08256"
"251.64800","2.09706","405.38452","36.71961","0.08256"
"251.66400","2.09719","405.16147","36.69941","0.08257"
"251.68000","2.09731","405.13544","36.69705","0.08257"
"251.69600","2.09744","405.14865","36.69825","0.08258"
"251.71200","2.09756","405.21451","36.70421","0.08258"
"251.72800","2.09775","405.29715","36.71170","0.08259"
"251.74400","2.09787","405.35318","36.71677","0.08259"
"251.76000","2.09806","405.60236","36.73935","0.08260"
"251.77600","2.09825","405.87991","36.76448","0.08261"
"251.79200","2.09837","406.19284","36.79283","0.08261"
"251.80800","2.09856","406.33936","36.80610","0.08262"
"251.82400","2.09869","406.42606","36.81395","0.08263"
"251.84000","2.09887","406.40057","36.81165","0.08263"
"251.85600","2.09900","406.24347","36.79742","0.08264"
"251.87200","2.09912","406.11307","36.78560","0.08264"
"251.88800","2.09925","405.97546","36.77314","0.08265"
"251.90400","2.09944","405.72900","36.75082","0.08266"
"251.92000","2.09956","405.47922","36.72819","0.08266"
"251.93600","2.09969","405.22098","36.70480","0.08266"
"251.95200","2.09981","404.96307","36.68144","0.08267"
"251.96800","2.09994","404.68225","36.65600","0.08267"
"251.98400","2.10006","404.52890","36.64211","0.08268"
"252.00000","2.10019","404.28214","36.61976","0.08268"
"252.01600","2.10031","404.14520","36.60736","0.08269"
"252.03200","2.10044","403.96411","36.59095","0.08269"
"252.04800","2.10062","403.81696","36.57762","0.08270"
"252.06400","2.10075","403.81473","36.57742","0.08271"
"252.08000","2.10094","403.97925","36.59232","0.08271"
"252.09600","2.10112","404.08994","36.60235","0.08272"
"252.11200","2.10125","404.14230","36.60709","0.08273"
"252.12800","2.10137","404.04102","36.59792","0.08273"
"252.14400","2.10156","403.93005","36.58787","0.08274"
"252.16000","2.10169","403.78571","36.57479","0.08274"
"252.17600","2.10181","403.61816","36.55962","0.08275"
"252.19200","2.10187","403.39059","36.53900","0.08275"
"252.20800","2.10200","403.10434","36.51307","0.08276"
"252.22400","2.10212","402.74200","36.48026","0.08276"
"252.24000","2.10219","402.12543","36.42440","0.08276"
"252.25600","2.10231","401.59021","36.37592","0.08277"
"252.27200","2.10237","401.27603","36.34747","0.08277"
"252.28800","2.10250","400.87076","36.31076","0.08278"
"252.30400","2.10256","400.53152","36.28003","0.08278"
"252.32000","2.10269","400.29776","36.25885","0.08278"
"252.33600","2.10281","399.98865","36.23085","0.08279"
"252.35200","2.10287","399.78308","36.21223","0.08279"
"252.36800","2.10300","399.65683","36.20080","0.08280"
"252.38400","2.10312","399.75830","36.20999","0.08280"
"252.40000","2.10325","399.86951","36.22006","0.08281"
"252.41600","2.10337","399.95367","36.22769","0.08281"
"252.43200","2.10356","400.14548","36.24506","0.08282"
"252.44800","2.10375","400.35794","36.26431","0.08282"
"252.46400","2.10394","400.55783","36.28241","0.08283"
"252.48000","2.10412","401.02255","36.32450","0.08284"
"252.49600","2.10431","401.37256","36.35621","0.08285"
"252.51200","2.10456","401.79245","36.39425","0.08286"
"252.52800","2.10475","402.32147","36.44216","0.08286"
"252.54400","2.10494","402.67041","36.47377","0.08287"
"252.56000","2.10512","402.75064","36.48104","0.08288"
"252.57600","2.10525","402.37936","36.44741","0.08288"
"252.59200","2.10537","401.98965","36.41211","0.08289"
"252.60800","2.10550","401.57623","36.37466","0.08289"
"252.62400","2.10556","400.82303","36.30643","0.08290"
"252.64000","2.10569","400.04529","36.23598","0.08290"
"252.65600","2.10575","399.37659","36.17542","0.08290"
"252.67200","2.10587","398.73990","36.11774","0.08291"
"252.68800","2.10594","398.25986","36.07426","0.08291"
"252.70400","2.10606","398.01682","36.05225","0.08292"
"252.72000","2.10619","397.80225","36.03281","0.08292"
"252.73600","2.10631","397.61487","36.01584","0.08293"
"252.75200","2.10637","397.47382","36.00306","0.08293"
"252.76800","2.10656","397.38712","35.99521","0.08294"
"252.78400","2.10669","397.25510","35.98325","0.08294"
"252.80000","2.10681","397.14929","35.97367","0.08295"
"252.81600","2.10700","397.27167","35.98475","0.08295"
"252.83200","2.10712","397.65961","36.01989","0.08296"
"252.84800","2.10731","397.90579","36.04219","0.08297"
"252.86400","2.10744","398.05975","36.05614","0.08297"
"252.88000","2.10762","398.27527","36.07566","0.08298"
"252.89600","2.10775","398.23022","36.07158","0.08298"
"252.91200","2.10794","398.08972","36.05885","0.08299"
"252.92800","2.10806","398.06668","36.05677","0.08299"
"252.94400","2.10812","397.81247","36.03374","0.08300"
"252.96000","2.10825","397.30560","35.98783","0.08300"
"252.97600","2.10831","396.75650","35.93809","0.08300"
"252.99200","2.10844","396.27539","35.89451","0.08301"
"253.00800","2.10850","395.92404","35.86269","0.08301"
"253.02400","2.10862","395.61835","35.83500","0.08302"
"253.04000","2.10869","395.21408","35.79838","0.08302"
"253.05600","2.10881","394.96469","35.77579","0.08302"
"253.07200","2.10894","394.78891","35.75986","0.08303"
"253.08800","2.10900","394.55533","35.73871","0.08303"
"253.10400","2.10912","394.40277","35.72489","0.08304"
"253.12000","2.10925","394.51105","35.73470","0.08304"
"253.13600","2.10944","394.55200","35.73841","0.08305"
"253.15200","2.10956","394.63141","35.74560","0.08305"
"253.16800","2.10969","394.69562","35.75142","0.08306"
"253.18400","2.10987","394.91733","35.77150","0.08307"
"253.20000","2.11006","395.14703","35.79230","0.08307"
"253.21600","2.11019","395.20483","35.79754","0.08308"
"253.23200","2.11037","395.46396","35.82101","0.08309"
"253.24800","2.11056","395.74844","35.84678","0.08309"
"253.26400","2.11069","395.82281","35.85352","0.08310"
"253.28000","2.11087","395.80804","35.85218","0.08311"
"253.29600","2.11100","395.69098","35.84158","0.08311"
"253.31200","2.11112","395.49210","35.82356","0.08312"
"253.32800","2.11125","395.37753","35.81318","0.08312"
"253.34400","2.11137","395.25208","35.80182","0.08312"
"253.36000","2.11150","394.92514","35.77221","0.08313"
"253.37600","2.11169","394.43564","35.72787","0.08314"
"253.39200","2.11181","394.11508","35.69883","0.08314"
"253.40800","2.11194","393.97418","35.68607","0.08315"
"253.42400","2.11206","393.92462","35.68158","0.08315"
"253.44000","2.11219","393.64053","35.65585","0.08316"
"253.45600","2.11231","393.36526","35.63091","0.08316"
"253.47200","2.11250","393.31744","35.62658","0.08317"
"253.48800","2.11262","393.34106","35.62872","0.08317"
"253.50400","2.11281","393.27756","35.62297","0.08318"
"253.52000","2.11294","393.24792","35.62029","0.08319"
"253.53600","2.11312","393.36700","35.63107","0.08319"
"253.55200","2.11325","393.43298","35.63705","0.08320"
"253.56800","2.11337","393.38254","35.63248","0.08320"
"253.58400","2.11356","393.21213","35.61704","0.08321"
"253.60000","2.11362","393.01453","35.59914","0.08321"
"253.61600","2.11375","392.77054","35.57704","0.08322"
"253.63200","2.11387","392.41565","35.54490","0.08322"
"253.64800","2.11400","391.85229","35.49387","0.08323"
"253.66400","2.11406","391.33789","35.44727","0.08323"
"253.68000","2.11419","391.02408","35.41885","0.08324"
"253.69600","2.11425","390.84027","35.40220","0.08324"
"253.71200","2.11437","390.49426","35.37086","0.08324"
"253.72800","2.11444","390.05029","35.33064","0.08325"
"253.74400","2.11456","389.70010","35.29892","0.08325"
"253.76000","2.11469","389.53464","35.28394","0.08326"
"253.77600","2.11475","389.34137","35.26643","0.08326"
"253.79200","2.11487","389.27347","35.26028","0.08326"
"253.80800","2.11500","389.15060","35.24915","0.08327"
"253.82400","2.11512","389.05496","35.24049","0.08327"
"253.84000","2.11525","389.18097","35.25190","0.08328"
"253.85600","2.11544","389.47348","35.27840","0.08328"
"253.87200","2.11556","389.57706","35.28778","0.08329"
"253.88800","2.11575","389.71033","35.29985","0.08330"
"253.90400","2.11594","389.82315","35.31007","0.08330"
"253.92000","2.11619","390.17999","35.34239","0.08331"
"253.93600","2.11637","390.79004","35.39765","0.08332"
"253.95200","2.11662","391.35236","35.44858","0.08333"
"253.96800","2.11681","391.70032","35.48010","0.08334"
"253.98400","2.11700","391.82837","35.49170","0.08335"
"254.00000","2.11712","391.76154","35.48565","0.08335"
"254.01600","2.11725","391.36472","35.44970","0.08336"
"254.03200","2.11737","390.75934","35.39487","0.08336"
"254.04800","2.11744","390.16559","35.34109","0.08336"
"254.06400","2.11756","389.64621","35.29404","0.08337"
"254.08000","2.11762","388.98956","35.23456","0.08337"
"254.09600","2.11769","388.28259","35.17052","0.08337"
"254.11200","2.11781","387.65942","35.11408","0.08338"
"254.12800","2.11794","387.07663","35.06129","0.08338"
"254.14400","2.11800","386.64972","35.02262","0.08339"
"254.16000","2.11812","386.46707","35.00608","0.08339"
"254.17600","2.11825","386.44409","35.00399","0.08340"
"254.19200","2.11837","386.47101","35.00643","0.08340"
"254.20800","2.11850","386.45316","35.00481","0.08341"
"254.22400","2.11862","386.64838","35.02250","0.08341"
"254.24000","2.11881","386.71674","35.02869","0.08342"
"254.25600","2.11894","386.69339","35.02658","0.08342"
"254.27200","2.11912","386.72647","35.02957","0.08343"
"254.28800","2.11925","386.90622","35.04585","0.08344"
"254.30400","2.11944","387.16708","35.06948","0.08344"
"254.32000","2.11956","387.29721","35.08127","0.08345"
"254.33600","2.11975","387.35495","35.08650","0.08345"
"254.35200","2.11987","387.30280","35.08178","0.08346"
"254.36800","2.12000","387.15918","35.06877","0.08346"
"254.38400","2.12012","386.79071","35.03539","0.08347"
"254.40000","2.12019","386.32819","34.99350","0.08347"
"254.41600","2.12031","385.74030","34.94024","0.08348"
"254.43200","2.12037","385.31223","34.90147","0.08348"
"254.44800","2.12050","384.96234","34.86978","0.08348"
"254.46400","2.12062","384.70071","34.84608","0.08349"
"254.48000","2.12069","384.32230","34.81180","0.08349"
"254.49600","2.12081","384.10165","34.79182","0.08350"
"254.51200","2.12094","383.93588","34.77680","0.08350"
"254.52800","2.12100","383.78485","34.76312","0.08350"
"254.54400","2.12112","383.37915","34.72637","0.08351"
"254.56000","2.12125","383.22610","34.71251","0.08351"
"254.57600","2.12137","383.29892","34.71910","0.08352"
"254.59200","2.12150","383.35522","34.72421","0.08352"
"254.60800","2.12162","383.47662","34.73520","0.08353"
"254.62400","2.12181","383.78552","34.76318","0.08354"
"254.64000","2.12200","384.15363","34.79652","0.08354"
"254.65600","2.12219","384.36542","34.81571","0.08355"
"254.67200","2.12237","384.57043","34.83428","0.08356"
"254.68800","2.12256","384.85330","34.85990","0.08357"
"254.70400","2.12275","385.13785","34.88567","0.08357"
"254.72000","2.12287","385.18628","34.89006","0.08358"
"254.73600","2.12300","384.86920","34.86134","0.08358"
"254.75200","2.12319","384.63794","34.84039","0.08359"
"254.76800","2.12331","384.44043","34.82250","0.08359"
"254.78400","2.12344","384.20303","34.80100","0.08360"
"254.80000","2.12356","383.88507","34.77220","0.08360"
"254.81600","2.12369","383.62939","34.74904","0.08361"
"254.83200","2.12381","383.31647","34.72070","0.08361"
"254.84800","2.12394","383.01471","34.69336","0.08362"
"254.86400","2.12412","382.85367","34.67878","0.08363"
"254.88000","2.12425","382.54807","34.65109","0.08363"
"254.89600","2.12437","382.32471","34.63086","0.08364"
"254.91200","2.12450","382.21796","34.62119","0.08364"
"254.92800","2.12469","382.16644","34.61653","0.08365"
"254.94400","2.12481","382.08487","34.60914","0.08365"
"254.96000","2.12500","382.11823","34.61216","0.08366"
"254.97600","2.12512","382.21323","34.62076","0.08367"
"254.99200","2.12525","382.10858","34.61129","0.08367"
"255.00800","2.12544","381.97116","34.59884","0.08368"
"255.02400","2.12556","381.67191","34.57173","0.08368"
"255.04000","2.12562","381.39804","34.54692","0.08369"
"255.05600","2.12575","381.02676","34.51329","0.08369"
"255.07200","2.12587","380.62634","34.47702","0.08370"
"255.08800","2.12594","380.18323","34.43689","0.08370"
"255.10400","2.12606","379.67087","34.39048","0.08370"
"255.12000","2.12612","379.36777","34.36302","0.08371"
"255.13600","2.12625","379.15472","34.34372","0.08371"
"255.15200","2.12631","378.84256","34.31545","0.08371"
"255.16800","2.12644","378.42114","34.27728","0.08372"
"255.18400","2.12650","378.05582","34.24419","0.08372"
"255.20000","2.12662","377.80280","34.22127","0.08373"
"255.21600","2.12675","377.74289","34.21584","0.08373"
"255.23200","2.12687","377.76254","34.21762","0.08374"
"255.24800","2.12700","377.76169","34.21754","0.08374"
"255.26400","2.12712","377.93326","34.23309","0.08375"
"255.28000","2.12725","378.00809","34.23986","0.08375"
"255.29600","2.12744","378.00500","34.23958","0.08376"
"255.31200","2.12756","378.08301","34.24665","0.08376"
"255.32800","2.12775","378.09238","34.24750","0.08377"
"255.34400","2.12794","378.42691","34.27780","0.08378"
"255.36000","2.12812","378.94690","34.32490","0.08378"
"255.37600","2.12837","379.46091","34.37146","0.08379"
"255.39200","2.12856","379.86008","34.40762","0.08380"
"255.40800","2.12875","380.11862","34.43103","0.08381"
"255.42400","2.12894","380.27020","34.44476","0.08382"
"255.44000","2.12906","380.24805","34.44276","0.08382"
"255.45600","2.12919","379.79169","34.40142","0.08383"
"255.47200","2.12931","379.15781","34.34401","0.08383"
"255.48800","2.12937","378.38071","34.27361","0.08383"
"255.50400","2.12950","377.62427","34.20510","0.08384"
"255.52000","2.12956","376.88046","34.13772","0.08384"
"255.53600","2.12969","376.48032","34.10148","0.08385"
"255.55200","2.12981","376.08746","34.06590","0.08385"
"255.56800","2.12987","375.70844","34.03156","0.08385"
"255.58400","2.13000","375.43015","34.00636","0.08386"
"255.60000","2.13012","375.20862","33.98629","0.08386"
"255.61600","2.13025","374.96240","33.96399","0.08387"
"255.63200","2.13037","374.88113","33.95662","0.08387"
"255.64800","2.13050","374.89847","33.95819","0.08388"
"255.66400","2.13069","375.04727","33.97167","0.08389"
"255.68000","2.13081","375.22211","33.98751","0.08389"
"255.69600","2.13100","375.47519","34.01043","0.08390"
"255.71200","2.13119","375.72128","34.03273","0.08391"
"255.72800","2.13131","375.82361","34.04199","0.08391"
"255.74400","2.13150","375.93207","34.05182","0.08392"
"255.76000","2.13162","375.99121","34.05717","0.08392"
"255.77600","2.13175","375.94760","34.05323","0.08393"
"255.79200","2.13187","375.80008","34.03986","0.08393"
"255.80800","2.13200","375.43286","34.00660","0.08394"
"255.82400","2.13206","375.03656","33.97070","0.08394"
"255.84000","2.13219","374.58633","33.92992","0.08394"
"255.85600","2.13231","374.10760","33.88656","0.08395"
"255.87200","2.13237","373.64365","33.84453","0.08395"
"255.88800","2.13250","373.11942","33.79705","0.08396"
"255.90400","2.13256","372.70462","33.75948","0.08396"
"255.92000","2.13269","372.42737","33.73436","0.08396"
"255.93600","2.13281","372.26825","33.71995","0.08397"
"255.95200","2.13294","372.01984","33.69745","0.08397"
"255.96800","2.13300","371.85397","33.68243","0.08398"
"255.98400","2.13312","371.79987","33.67752","0.08398"
"256.00000","2.13331","371.77548","33.67532","0.08399"
"256.01600","2.13344","372.02542","33.69796","0.08399"
"256.03200","2.13362","372.24664","33.71799","0.08400"
"256.04800","2.13375","372.31607","33.72428","0.08401"
"256.06400","2.13394","372.56595","33.74691","0.08401"
"256.08000","2.13412","372.76483","33.76493","0.08402"
"256.09600","2.13431","372.98373","33.78476","0.08403"
"256.11200","2.13444","373.08853","33.79425","0.08403"
"256.12800","2.13462","373.11487","33.79664","0.08404"
"256.14400","2.13475","373.12595","33.79764","0.08405"
"256.16000","2.13487","372.89017","33.77628","0.08405"
"256.17600","2.13500","372.50192","33.74112","0.08406"
"256.19200","2.13519","372.25223","33.71850","0.08406"
"256.20800","2.13531","371.98706","33.69448","0.08407"
"256.22400","2.13544","371.70950","33.66934","0.08407"
"256.24000","2.13556","371.43253","33.64425","0.08408"
"256.25600","2.13569","370.95526","33.60102","0.08408"
"256.27200","2.13581","370.73096","33.58070","0.08409"
"256.28800","2.13594","370.43491","33.55389","0.08409"
"256.30400","2.13606","370.21646","33.53410","0.08410"
"256.32000","2.13625","370.04681","33.51873","0.08410"
"256.33600","2.13637","369.82147","33.49832","0.08411"
"256.35200","2.13650","369.71259","33.48846","0.08411"
"256.36800","2.13669","369.66888","33.48450","0.08412"
"256.38400","2.13681","369.65155","33.48293","0.08413"
"256.40000","2.13700","369.70178","33.48748","0.08413"
"256.41600","2.13712","369.80853","33.49715","0.08414"
"256.43200","2.13725","369.85956","33.50177","0.08414"
"256.44800","2.13744","369.87091","33.50280","0.08415"
"256.46400","2.13750","369.71451","33.48863","0.08415"
"256.48000","2.13762","369.25604","33.44711","0.08416"
"256.49600","2.13775","368.85178","33.41049","0.08416"
"256.51200","2.13787","368.40009","33.36957","0.08417"
"256.52800","2.13794","367.90536","33.32476","0.08417"
"256.54400","2.13806","367.36551","33.27586","0.08418"
"256.56000","2.13812","366.84674","33.22887","0.08418"
"256.57600","2.13825","366.41974","33.19019","0.08418"
"256.59200","2.13831","366.12466","33.16347","0.08419"
"256.60800","2.13844","365.86890","33.14030","0.08419"
"256.62400","2.13850","365.62094","33.11784","0.08419"
"256.64000","2.13862","365.55963","33.11229","0.08420"
"256.65600","2.13875","365.38489","33.09646","0.08420"
"256.67200","2.13887","365.17010","33.07700","0.08421"
"256.68800","2.13900","365.21024","33.08064","0.08421"
"256.70400","2.13912","365.45364","33.10268","0.08422"
"256.72000","2.13931","365.54391","33.11086","0.08422"
"256.73600","2.13944","365.62778","33.11846","0.08423"
"256.75200","2.13962","365.88336","33.14161","0.08424"
"256.76800","2.13981","366.16959","33.16753","0.08424"
"256.78400","2.14000","366.47076","33.19482","0.08425"
"256.80000","2.14025","366.68921","33.21460","0.08426"
"256.81600","2.14044","367.05661","33.24788","0.08427"
"256.83200","2.14062","367.26212","33.26649","0.08428"
"256.84800","2.14081","367.38797","33.27790","0.08428"
"256.86400","2.14100","367.38373","33.27751","0.08429"
"256.88000","2.14112","367.12085","33.25370","0.08430"
"256.89600","2.14119","366.62177","33.20849","0.08430"
"256.91200","2.14131","365.80679","33.13467","0.08430"
"256.92800","2.14137","365.06201","33.06721","0.08431"
"256.94400","2.14150","364.28241","32.99659","0.08431"
"256.96000","2.14156","363.66464","32.94064","0.08431"
"256.97600","2.14169","363.16074","32.89499","0.08432"
"256.99200","2.14175","362.67065","32.85060","0.08432"
"257.00800","2.14187","362.38028","32.82430","0.08433"
"257.02400","2.14200","362.14740","32.80321","0.08433"
"257.04000","2.14212","362.16620","32.80491","0.08434"
"257.05600","2.14225","362.05280","32.79464","0.08434"
"257.07200","2.14244","362.11719","32.80047","0.08435"
"257.08800","2.14256","362.23196","32.81087","0.08435"
"257.10400","2.14275","362.36526","32.82294","0.08436"
"257.12000","2.14287","362.36417","32.82284","0.08437"
"257.13600","2.14306","362.28857","32.81599","0.08437"
"257.15200","2.14319","362.37006","32.82338","0.08438"
"257.16800","2.14337","362.49863","32.83502","0.08438"
"257.18400","2.14350","362.57556","32.84199","0.08439"
"257.20000","2.14362","362.41605","32.82754","0.08439"
"257.21600","2.14375","362.09058","32.79806","0.08440"
"257.23200","2.14387","361.67255","32.76019","0.08440"
"257.24800","2.14394","361.17096","32.71476","0.08441"
"257.26400","2.14406","360.61673","32.66456","0.08441"
"257.28000","2.14412","360.04688","32.61294","0.08441"
"257.29600","2.14425","359.62317","32.57456","0.08442"
"257.31200","2.14431","359.28860","32.54426","0.08442"
"257.32800","2.14444","358.89063","32.50821","0.08443"
"257.34400","2.14456","358.58749","32.48075","0.08443"
"257.36000","2.14462","358.33832","32.45818","0.08443"
"257.37600","2.14475","358.08643","32.43536","0.08444"
"257.39200","2.14487","357.96548","32.42441","0.08444"
"257.40800","2.14500","357.98621","32.42629","0.08445"
"257.42400","2.14512","358.12674","32.43902","0.08445"
"257.44000","2.14525","357.98129","32.42584","0.08446"
"257.45600","2.14544","357.94339","32.42241","0.08447"
"257.47200","2.14556","358.01263","32.42868","0.08447"
"257.48800","2.14575","358.15076","32.44119","0.08448"
"257.50400","2.14594","358.37604","32.46160","0.08449"
"257.52000","2.14612","358.58047","32.48011","0.08449"
"257.53600","2.14625","358.72580","32.49328","0.08450"
"257.55200","2.14644","358.64230","32.48572","0.08451"
"257.56800","2.14662","358.63208","32.48479","0.08451"
"257.58400","2.14675","358.58435","32.48046","0.08452"
"257.60000","2.14694","358.29858","32.45458","0.08453"
"257.61600","2.14706","357.88593","32.41720","0.08453"
"257.63200","2.14719","357.47983","32.38042","0.08453"
"257.64800","2.14731","357.12592","32.34836","0.08454"
"257.66400","2.14744","356.75143","32.31444","0.08454"
"257.68000","2.14756","356.24274","32.26836","0.08455"
"257.69600","2.14769","355.76538","32.22512","0.08455"
"257.71200","2.14781","355.41763","32.19363","0.08456"
"257.72800","2.14794","355.19110","32.17311","0.08456"
"257.74400","2.14806","354.90305","32.14701","0.08457"
"257.76000","2.14825","354.70648","32.12921","0.08458"
"257.77600","2.14837","354.60071","32.11963","0.08458"
"257.79200","2.14856","354.46909","32.10771","0.08459"
"257.80800","2.14869","354.40677","32.10206","0.08459"
"257.82400","2.14881","354.35471","32.09735","0.08460"
"257.84000","2.14900","354.02402","32.06739","0.08461"
"257.85600","2.14912","353.83463","32.05024","0.08461"
"257.87200","2.14925","353.62466","32.03122","0.08462"
"257.88800","2.14937","353.26776","31.99889","0.08462"
"257.90400","2.14950","353.00275","31.97489","0.08463"
"257.92000","2.14962","352.63879","31.94192","0.08463"
"257.93600","2.14975","352.25198","31.90688","0.08464"
"257.95200","2.14981","351.76538","31.86281","0.08464"
"257.96800","2.14994","351.01328","31.79468","0.08464"
"257.98400","2.15000","350.42392","31.74130","0.08465"
"258.00000","2.15012","350.13278","31.71493","0.08465"
"258.01600","2.15019","349.76495","31.68161","0.08465"
"258.03200","2.15031","349.38510","31.64720","0.08466"
"258.04800","2.15044","349.02744","31.61480","0.08466"
"258.06400","2.15050","348.63956","31.57967","0.08467"
"258.08000","2.15062","348.46375","31.56375","0.08467"
"258.09600","2.15075","348.30087","31.54899","0.08468"
"258.11200","2.15087","348.23203","31.54276","0.08468"
"258.12800","2.15106","348.27051","31.54624","0.08469"
"258.14400","2.15119","348.34686","31.55316","0.08469"
"258.16000","2.15137","348.59885","31.57598","0.08470"
"258.17600","2.15150","348.77225","31.59169","0.08470"
"258.19200","2.15169","348.83069","31.59698","0.08471"
"258.20800","2.15187","348.88382","31.60180","0.08472"
"258.22400","2.15212","349.01276","31.61347","0.08473"
"258.24000","2.15231","349.20514","31.63090","0.08474"
"258.25600","2.15250","349.36823","31.64567","0.08474"
"258.27200","2.15269","349.54926","31.66207","0.08475"
"258.28800","2.15287","349.39233","31.64786","0.08476"
"258.30400","2.15294","348.81287","31.59537","0.08476"
"258.32000","2.15306","348.09537","31.53038","0.08477"
